Obs Sample ID,Date,Month,Group,UTMX,UTMY
OS92826,29-Oct-14,10,Callicebus K,371973.772,9929504.4
OS92826,29-Oct-14,10,Callicebus K,371992.32,9929504.69
OS92826,29-Oct-14,10,Callicebus K,371979.2351,9929504.891
OS92826,29-Oct-14,10,Callicebus K,371956.2272,9929508.31
OS92826,29-Oct-14,10,Callicebus K,371947.6119,9929522.969
OS92826,29-Oct-14,10,Callicebus K,371971.338,9929529.347
OS92826,29-Oct-14,10,Callicebus K,371962.02,9929535.45
OS92827,30-Oct-14,10,Callicebus B,371713.1306,9929363.491
OS92827,30-Oct-14,10,Callicebus B,371723.2736,9929368.522
OS92827,30-Oct-14,10,Callicebus B,371734.2132,9929369.692
OS92827,30-Oct-14,10,Callicebus B,371692.652,9929373.347
OS92827,30-Oct-14,10,Callicebus B,371708.7166,9929373.996
OS92827,30-Oct-14,10,Callicebus B,371727.1247,9929376.586
OS92827,30-Oct-14,10,Callicebus B,371721.2745,9929379.847
OS92827,30-Oct-14,10,Callicebus B,371767.2662,9929381.376
OS92827,30-Oct-14,10,Callicebus B,371645.1655,9929413.334
OS92827,30-Oct-14,10,Callicebus B,371641.766,9929416.604
OS92827,30-Oct-14,10,Callicebus B,371677.3637,9929428.94
OS92827,30-Oct-14,10,Callicebus B,371696.064,9929433.263
OS92827,30-Oct-14,10,Callicebus B,371692.17,9929433.87
OS92827,30-Oct-14,10,Callicebus B,371692.17,9929433.87
OS92827,30-Oct-14,10,Callicebus B,371712.9033,9929438.787
OS92827,30-Oct-14,10,Callicebus B,371732.0617,9929440.097
OS92827,30-Oct-14,10,Callicebus B,371717.547,9929445.821
OS92827,30-Oct-14,10,Callicebus B,371714.3305,9929446.645
OS92827,30-Oct-14,10,Callicebus B,371725.5441,9929447.138
OS92827,30-Oct-14,10,Callicebus B,371711.8172,9929448.393
OS92827,30-Oct-14,10,Callicebus B,371670.0005,9929479.319
OS92827,30-Oct-14,10,Callicebus B,371652.7545,9929510.956
OS92827,30-Oct-14,10,Callicebus B,371698.7033,9929520.416
OS92827,30-Oct-14,10,Callicebus B,371655.8723,9929523.364
OS92827,30-Oct-14,10,Callicebus B,371645.7416,9929530.609
OS92827,30-Oct-14,10,Callicebus B,371648.2307,9929535.122
OS92827,30-Oct-14,10,Callicebus B,371651.5097,9929538.262
OS92827,30-Oct-14,10,Callicebus B,371657.6295,9929548.698
OS92828,31-Oct-14,10,Callicebus B,371845.853,9929386.401
OS92828,31-Oct-14,10,Callicebus B,371865.217,9929398.902
OS92828,31-Oct-14,10,Callicebus B,371841.51,9929401.405
OS92828,31-Oct-14,10,Callicebus B,371841.51,9929401.405
OS92828,31-Oct-14,10,Callicebus B,371872.4454,9929408.384
OS92828,31-Oct-14,10,Callicebus B,371876.373,9929417.743
OS92828,31-Oct-14,10,Callicebus B,371677.3831,9929436.681
OS92828,31-Oct-14,10,Callicebus B,371830.3726,9929445.532
OS92828,31-Oct-14,10,Callicebus B,371772.2428,9929476.784
OS92828,31-Oct-14,10,Callicebus B,371758.996,9929496.333
OS92828,31-Oct-14,10,Callicebus B,371768.6648,9929496.694
OS92828,31-Oct-14,10,Callicebus B,371717.1857,9929513.769
OS92828,31-Oct-14,10,Callicebus B,371673.7163,9929520.314
OS92828,31-Oct-14,10,Callicebus B,371675.5568,9929521.189
OS92828,31-Oct-14,10,Callicebus B,371761.2435,9929523.734
OS92828,31-Oct-14,10,Callicebus B,371705.8203,9929525.268
OS92828,31-Oct-14,10,Callicebus B,371693.9497,9929526.675
OS92828,31-Oct-14,10,Callicebus B,371676.8422,9929531.089
OS92828,31-Oct-14,10,Callicebus B,371737.5754,9929532.933
OS92828,31-Oct-14,10,Callicebus B,371723.88,9929537.889
OS92828,31-Oct-14,10,Callicebus B,371723.1888,9929538.223
OS92828,31-Oct-14,10,Callicebus B,371744.9808,9929542.601
OS92828,31-Oct-14,10,Callicebus B,371733.7113,9929543.407
OS92828,31-Oct-14,10,Callicebus B,371735.1001,9929544.12
OS92828,31-Oct-14,10,Callicebus B,371728.328,9929544.191
OS92828,31-Oct-14,10,Callicebus B,371746.2007,9929546.977
OS92828,31-Oct-14,10,Callicebus B,371752.7092,9929550.742
OS92828,31-Oct-14,10,Callicebus B,371747.99,9929558.42
OS92828,31-Oct-14,10,Callicebus B,371735.6237,9929561.564
OS92834,6-Nov-14,11,Callicebus L,371501.9634,9929302.128
OS92834,6-Nov-14,11,Callicebus L,371520.1501,9929318.87
OS92834,6-Nov-14,11,Callicebus L,371522.7275,9929327.823
OS92834,6-Nov-14,11,Callicebus L,371602.9505,9929343.456
OS92834,6-Nov-14,11,Callicebus L,371647.335,9929345.721
OS92834,6-Nov-14,11,Callicebus L,371706.8959,9929349.132
OS92834,6-Nov-14,11,Callicebus L,371653.0539,9929352.055
OS92834,6-Nov-14,11,Callicebus L,371639.4386,9929352.16
OS92834,6-Nov-14,11,Callicebus L,371694.1335,9929352.334
OS92834,6-Nov-14,11,Callicebus L,371675.5188,9929353.221
OS92834,6-Nov-14,11,Callicebus L,371648.2493,9929357.888
OS92834,6-Nov-14,11,Callicebus L,371551.005,9929360.51
OS92834,6-Nov-14,11,Callicebus L,371642.3056,9929361.348
OS92834,6-Nov-14,11,Callicebus L,371563.7709,9929361.754
OS92834,6-Nov-14,11,Callicebus L,371599.4651,9929362.097
OS92834,6-Nov-14,11,Callicebus L,371594.187,9929365.504
OS92834,6-Nov-14,11,Callicebus L,371574.3459,9929371.184
OS92834,6-Nov-14,11,Callicebus L,371555.2083,9929376.149
OS92834,6-Nov-14,11,Callicebus L,371635.6576,9929388.584
OS92834,6-Nov-14,11,Callicebus L,371590.9242,9929398.884
OS92834,6-Nov-14,11,Callicebus L,371589.9343,9929401.273
OS92834,6-Nov-14,11,Callicebus L,371636.1702,9929410.8
OS92835,7-Nov-14,11,Callicebus L,371626.6653,9929255.112
OS92835,7-Nov-14,11,Callicebus L,371617.6448,9929256.604
OS92835,7-Nov-14,11,Callicebus L,371625.6231,9929257.147
OS92835,7-Nov-14,11,Callicebus L,371627.7672,9929259.348
OS92835,7-Nov-14,11,Callicebus L,371628.6866,9929263.841
OS92835,7-Nov-14,11,Callicebus L,371631.199,9929266.233
